"tax_cat","prod","n_obs","lm_r2","lm_adj_r2","lm_aic","lm_bic","lm_rmse","lm_df","lm_fstat","lm_pval","seg_r2","seg_adj_r2","seg_aic","seg_bic","seg_rmse","seg_df","seg_fstat","seg_pval","lm_XSSB_p_value","lm_xSSB_intervention_p_value","lm_xSSB_post_p_value","lm_t_p_value","seg_XSSB_p_value","seg_xSSB_intervention_p_value","seg_xSSB_post_p_value","seg_t_p_value"
"No Tax Group","גבינה לבנה/רכה",290,0.194361038841995,0.183053825352058,2379.68010253387,2401.69938807175,14.3430935427336,285,17.1891190535113,1.21016281931932e-12,0.19652318442216,0.179488340275633,2382.90076445929,2412.25981184313,14.3238338663114,283,11.5365413814033,1.49656696802525e-11,NA,1.32450568278796e-11,0.000523050992216471,0.00117636020894084,NA,1.60459579042445e-09,0.000411940364891348,0.676127050216469
"No Tax Group","פיצות",290,0.317869876265964,0.308296120143381,2081.21429495296,2103.23358049084,8.57346801683852,285,33.2022115662796,9.80907116595978e-23,0.336468092976505,0.322400278693321,2077.19768130606,2106.5567286899,8.45578288591821,283,23.9175813814028,7.39585847381394e-23,NA,4.84997905925831e-16,0.233484631320971,0.115331651612836,NA,1.92294734874609e-08,0.260679487035864,0.526339476399571
"No Tax Group","משקאות תחליפי חלב",290,0.154628482711574,0.142763619311034,2349.04628613977,2371.06557167766,13.6051937784422,285,13.0324705385605,9.26114112149007e-10,0.175974593770341,0.158504090458051,2345.62958430135,2374.98863168519,13.4323261137666,283,10.0726688078043,4.31170051412106e-10,NA,2.26917515885711e-10,0.0153047724594554,0.121429652714678,NA,4.62007871380657e-10,0.00522561365403066,0.109023219960977
"No Tax Group","עוגיות",290,0.226605371538685,0.215750710086596,2175.03792726151,2197.05721279939,10.0788301912485,285,20.8763186709137,4.16384330438566e-15,0.243335749509534,0.22729339790903,2172.69568376082,2202.05473114467,9.9692195479614,283,15.1683341426004,4.63232329953054e-15,NA,4.06009000854187e-15,0.0148936826997378,0.411356242927624,NA,1.0809928820056e-10,0.0408949964013608,0.0102385929299085
"No Tax Group","ויסקי",290,0.342540363841117,0.333312860175729,2057.38039377094,2079.39967930883,8.22829963053855,285,37.1216719345209,5.5421725331701e-25,0.34261040832834,0.328672819812333,2061.34949608186,2090.70854346571,8.22786130524207,283,24.581756588298,2.05523057690419e-23,NA,1.20496856984195e-15,0.603766924222342,0.00653065501652332,NA,1.80790755874223e-11,0.61457445831161,0.397305212208594
"No Tax Group","משקאות חלב",290,0.230161082261072,0.219356325520877,2549.42275463848,2571.44204017637,19.2195556693996,285,21.3018291661149,2.19215260045998e-15,0.235004500013948,0.21878551414852,2551.59246494138,2580.95151232522,19.1590006539374,283,14.4894694380904,2.03869789018131e-14,NA,9.9123829739183e-09,0.000430241523596706,0.00013385442667992,NA,9.27816493373688e-07,0.000237950936743215,0.962547776125116
"No Tax Group","תה",290,0.11575618867934,0.103345749222208,2407.79466082673,2429.81394636461,15.0554780725347,285,9.32732390977634,4.2602437476565e-07,0.120672313139327,0.102029323311892,2410.17785108841,2439.53689847225,15.0135678184513,283,6.47279831487903,2.06306610643136e-06,NA,7.66591400529139e-08,0.115314268785088,0.646270748740844,NA,9.93343652448636e-05,0.128408494335368,0.902564068531924
"No Tax Group","תרסיס שמן",290,0.43736560691116,0.429468983850264,2009.73753063984,2031.75681617772,7.57941878764409,285,55.3864105628885,1.61739779583212e-34,0.438838065410945,0.426940639235912,2012.97758295398,2042.33663033782,7.56949432228704,283,36.8851261571059,6.28086859208633e-33,NA,1.04014434840757e-21,0.020968491826764,0.749071951567718,NA,2.86881253938326e-15,0.0298798749356357,0.657829698984864
"No Tax Group","גבינה צהובה",290,0.195077744346257,0.183780589880942,2309.02883654958,2331.04812208747,12.6981461779598,285,17.2678655448309,1.06981053347331e-12,0.241262872150526,0.225176572620148,2295.89264414389,2325.25169152774,12.3284654552929,283,14.9980343021042,6.70968341071675e-15,NA,1.00547868146204e-09,0.12360001936568,0.96120202457064,NA,2.35652680805904e-13,0.0958270800516464,0.879306800915959
"No Tax Group","קפה משני",290,0.324402061438992,0.314919985108311,2167.63163945144,2189.65092498932,9.950947190965,285,34.21213351651,2.53967447430647e-23,0.4038811125787,0.391242549594502,2135.33581627718,2164.69486366103,9.34731126064048,283,31.9562527071866,2.75893857087994e-29,NA,9.46069163994437e-19,6.14472380674657e-05,0.00138368709987119,NA,1.56177972149347e-07,1.40110210614045e-05,0.314834335143559
"No Tax Group","מוצרי חלב לאפיה ובישול",290,0.178286348918491,0.166753525745418,2265.75900787366,2287.77829341155,11.7852984387851,285,15.4590377605671,1.8593918971352e-11,0.186523896047489,0.16927705285415,2266.83713428821,2296.19618167205,11.7260767828095,283,10.8149586539711,7.7885584631075e-11,NA,7.69319058099885e-12,0.0322143492894331,0.430212294267455,NA,2.51997037672612e-08,0.0192385804138318,0.20552129415832
"No Tax Group","משקה אנרגיה משני",290,0.3046741861135,0.29491522732211,2367.33042360152,2389.3497091394,14.0409209369483,285,31.2199480114948,1.44337912466303e-21,0.347258788747301,0.333419752466325,2353.0024846842,2382.36153206805,13.6041663563917,283,25.0927002210888,7.73133582114534e-24,NA,1.25725560985411e-09,0.0267838464046548,0.195709411530392,NA,0.00219263237108335,0.0339565384196001,0.67185773523847
"No Tax Group","טונה",290,0.217358586174522,0.206374145278726,2462.44239781428,2484.46168335216,16.5429851287949,285,19.7878606873571,2.17517442791152e-14,0.219622840747504,0.203077741964766,2465.60218478443,2494.96123216828,16.5190375965287,283,13.2741933808602,2.99041680909986e-13,NA,2.28917735473963e-10,0.00024023755752503,0.000137533651325089,NA,1.62991026526361e-07,0.000184887059003083,0.688969857271532
"No Tax Group","תה קר",290,0.215269251799944,0.204255486912925,2216.0361857156,2238.05547125349,10.817052844549,285,19.5454736875377,3.15082293788001e-14,0.217594338658053,0.201006232763878,2219.17566626179,2248.53471364563,10.8010159778566,283,13.117491535574,4.24094111052615e-13,NA,1.74288117285339e-09,0.95525338630013,0.00990810841926088,NA,3.75704999898342e-06,0.973467669272593,0.393599974493236
"No Tax Group","מעדני חלב",290,0.131844810388568,0.119660176148407,2399.44469230704,2421.46397784492,14.8402846533645,285,10.8205800674762,3.51984872911212e-08,0.134688677361401,0.116342854266589,2402.49316292219,2431.85221030604,14.8159581187847,283,7.34165355597996,2.61390990462776e-07,NA,8.65506621017904e-07,0.442942477192541,0.427925608625611,NA,3.71672522915687e-06,0.407148287758548,0.596637739975841
"No Tax Group","שמן זית",290,0.344317954825094,0.335115399805095,2051.52150655487,2073.54079209275,8.14559961912178,285,37.4154736458335,3.78731052988333e-25,0.344963145386585,0.331075438221636,2055.23600631836,2084.5950537022,8.14159100129391,283,24.8394599115137,1.25416767115137e-23,NA,3.84636626131715e-22,0.000734047697143582,0.111705434723531,NA,3.69608178018006e-16,0.000724929598617049,0.921817903731878
"No Tax Group","שמן משני",290,0.411667234430435,0.403409932457529,2014.03215441017,2036.05143994805,7.63574906608149,285,49.8549327348322,8.85084328553725e-32,0.417434131747173,0.405082911925558,2015.17552157026,2044.5345689541,7.59823371476796,283,33.7969963919403,1.13668682269242e-30,NA,1.95348599705948e-22,0.00656449008183139,0.735824841127112,NA,2.37157274069403e-14,0.00983289297765876,0.624951667421108
"No Tax Group","בייגלה",290,0.355902801544783,0.34686284086471,2085.92939473509,2107.94868027297,8.64344994706066,285,39.3699501734891,3.0846232563914e-26,0.357557026400419,0.343936327313502,2089.18363415501,2118.54268153885,8.63234339198574,283,26.2510040137266,8.62721827300555e-25,NA,2.19034000214255e-15,0.335512698944323,0.0586536431997896,NA,2.44751348138259e-11,0.412890973649084,0.838388863128892
"No Tax Group","סוכריות",290,0.32699816065539,0.31755252080494,2084.15131137882,2106.1705969167,8.6169926353011,285,34.6189528536586,1.47875948411696e-23,0.330341447585499,0.316143739760457,2086.70708137168,2116.06612875552,8.59556256988522,283,23.2672380398497,2.61924009633505e-22,NA,2.21191062079285e-14,0.67029631228542,0.00688629115372669,NA,3.11317468404687e-10,0.810915389716333,0.835268443396464
"No Tax Group","חטיפים מלוחים משני",290,0.206686714844791,0.195552493298753,2256.61242220435,2278.63170774224,11.600902355905,285,18.5631940221576,1.42725532036189e-13,0.207817143397457,0.1910217471444,2260.19889318061,2289.55794056446,11.5926340799799,283,12.3734587899125,2.24915571047436e-12,NA,5.68672969227772e-13,0.0090515911050716,0.142791242882837,NA,4.8539373377486e-09,0.0091749519575751,0.884725872430315
"No Tax Group","פיצוחים/פירות יבשים",290,0.281016605344418,0.270925610331709,2201.24565322954,2223.26493876742,10.5446955064491,285,27.8482552999451,1.56926549345124e-19,0.283636457496345,0.268448537867293,2204.18701305259,2233.54606043643,10.5254664428441,283,18.6751355303317,2.70356839258038e-18,NA,1.26873583951951e-13,0.0347968918960068,0.650932311272017,NA,9.26191610302868e-10,0.0537597958138991,0.291167692309794
"No Tax Group","מעדני יוגורט",290,0.358063362787532,0.349053725774024,2747.07597097379,2769.09525651168,27.0235766060606,285,39.7422628959059,1.92237093516409e-26,0.390585890202145,0.377665449711731,2735.99841189952,2765.35745928337,26.330129743939,283,30.2300753981209,5.85731029006374e-28,NA,2.1759097198372e-05,0.00723313852837213,0.00281805603136838,NA,6.96565773784023e-08,0.00185531114596721,0.33688148290295
"No Tax Group","מים בטעמים",290,0.214255531768846,0.203227539232269,2236.23562950916,2258.25491504704,11.2004111023057,285,19.4283348540729,3.76992990025045e-14,0.220345755028968,0.203815983050784,2237.97911346424,2267.33816084808,11.1569200567482,283,13.3302356088018,2.63961855419887e-13,NA,7.55643301899745e-10,0.559841286583753,0.0887723614636538,NA,1.37233522271782e-08,0.664800254492798,0.586080688346716
"No Tax Group","קרקרים",290,0.242660287321336,0.232030958020583,2191.50976654875,2213.52905208664,10.3691694389944,285,22.8293131631684,2.23936018027382e-16,0.265764283186634,0.250197448201191,2186.52504529231,2215.88409267616,10.2097794201066,283,17.0724674241853,7.78373048961468e-17,NA,4.87084439351182e-18,4.69293894470493e-05,0.000651938059985084,NA,2.82286190338212e-17,8.9720986453283e-06,0.340375136045456
"No Tax Group","ממרחים",290,0.246335314272888,0.235757564297771,2149.63212207941,2171.65140761729,9.64687560159635,285,23.2880636101588,1.13613344593482e-16,0.251364436410645,0.235492304320411,2151.69049840107,2181.04954578492,9.61463545416493,283,15.8368412625115,1.09058567083691e-15,NA,2.04005121672973e-14,0.0978340933930208,0.619009663811688,NA,7.51178187134616e-13,0.0879149438010959,0.729666123497764
"No Tax Group","וודקה",290,0.244153364096291,0.233544990259046,2314.84294765856,2336.86223319644,12.8260767169223,285,23.0151546167322,1.7005297621838e-16,0.268981188524403,0.253482556478984,2309.15715073759,2338.51619812143,12.6136642697835,283,17.3551567477793,4.28085341936864e-17,NA,2.62481432788303e-14,4.79028965572904e-05,8.91172303258998e-05,NA,1.91355274277818e-08,1.34556590900509e-05,0.328931051338131
"No Tax Group","שוקולד",290,0.328861415221762,0.319441926312593,2695.90021775979,2717.91950329767,24.7413426362103,285,34.9128724915926,1.00169907385183e-23,0.338449064831615,0.32442324995172,2695.72750338764,2725.08655077148,24.5639838800065,283,24.1304386040882,4.90049970399551e-23,NA,3.5390974178137e-07,0.00027136130951536,1.5500251783349e-05,NA,0.000498885097702941,0.000187814934690466,0.785941593464002
"No Tax Group","בצק מוכן להכנת מאפים",290,0.352854702108699,0.343771961085663,2035.85450573166,2057.87379126954,7.92851525742062,285,38.8489225018949,5.99404107128916e-26,0.357410742302308,0.343786941785749,2037.80562343048,2067.16467081432,7.90055674729275,283,26.2342906348267,8.90253097050239e-25,NA,2.90892382731679e-22,0.0018851746529692,0.280935505216642,NA,1.13275656545114e-14,0.00195417683802352,0.933081578233927
"No Tax Group","בקבוקי מינרלים",290,0.0800711180022433,0.0671598354478888,2736.33000202756,2758.34928756545,26.5275060795914,285,6.20163935419711,8.48706829145256e-05,0.132235090120783,0.113837247508503,2723.40109889147,2752.76014627532,25.7644180818466,283,7.18753241385586,3.76842757395969e-07,NA,0.00244501166582175,0.432237226977953,0.924686032722951,NA,0.596966641377876,0.383625618656465,0.233352697103389
"No Tax Group","ממתיקים",290,0.367692810100751,0.358818323224972,2053.4447358526,2075.46402139048,8.17265454648652,285,41.4325712852527,2.28964251473858e-27,0.370898556580144,0.357560716790323,2055.97071949349,2085.32976687733,8.15191087102999,283,27.8079930802004,4.75839388372494e-26,NA,2.33325753266634e-19,0.028554227179945,0.822397456625712,NA,2.87818623871968e-13,0.0448578570056615,0.445512188168511
"No Tax Group","חטיף חלבון",290,0.269437596819265,0.259184089406202,2150.88141889192,2172.9007044298,9.66767698060224,285,26.2776029669615,1.4675990078216e-18,0.338656676175023,0.324635262949052,2126.01437020735,2155.37341759119,9.19828705915783,283,24.152820455198,4.69324857542263e-23,NA,2.3432696310582e-13,0.256388913726119,0.200788909437426,NA,0.000166670143022568,0.349915259542539,0.959051115816434
"No Tax Group","תמציות",290,0.443787057296441,0.435980559854988,2009.51399009999,2031.53327563787,7.57649813091315,285,56.8484215392012,3.19638132559339e-35,0.445295871441696,0.433535359882156,2012.7262510644,2042.08529844825,7.56621493750362,283,37.8636481234081,1.25664932802286e-33,NA,1.25653680083615e-21,0.023349294772432,0.701036079930489,NA,3.82170976349244e-15,0.0328593675759478,0.68934764381719
"No Tax Group","טחינה",290,0.316533222418724,0.306940706242145,2083.2628585191,2105.28214405698,8.60380309890026,285,32.9979347015915,1.29118380534615e-22,0.321505884491842,0.307120850240785,2085.14520827459,2114.50425565843,8.57244684933473,283,22.35002565032,1.58725245299151e-21,NA,1.67163513917982e-19,0.00441953133681923,0.336272818637981,NA,2.9988831817659e-16,0.00266533126480493,0.455538749932882
"No Tax Group","קטשופ",290,0.401155833914766,0.392751003513569,2026.57252634864,2048.59181188652,7.80264184395258,285,47.7292003248118,1.07616613628224e-30,0.405884820419027,0.39328873887314,2028.27334779796,2057.6323951818,7.77177260881636,283,32.22310199727,1.73005551742198e-29,NA,8.13431678047213e-23,0.00163161275614472,0.277911126985999,NA,1.46840781271361e-17,0.00369771080560486,0.0809163406971277
"No Tax Group","פרלינים/בונבונירות",290,0.194904032445992,0.183604439918918,2244.12843942052,2266.1477249584,11.3538713757191,285,17.2487664470203,1.10226982661697e-12,0.198220874154477,0.181222023429837,2246.93122693583,2276.29027431967,11.3304593461465,283,11.6608397453102,1.12802750996403e-11,NA,9.72391671001204e-14,0.0047705524973218,0.0825914224827278,NA,1.00769468101178e-09,0.00357212274774248,0.710206845380753
"No Tax Group","בשר",290,0.214420571821533,0.203394895636572,2286.97949942767,2308.99878496555,12.2244728537602,285,19.4473851965653,3.66148109728729e-14,0.355050503617438,0.341376662704734,2233.77712789126,2263.1361752751,11.0763824638144,283,25.9656745960499,1.47630063119962e-24,NA,6.96284819730099e-06,0.191158365134991,1.88454794966993e-05,NA,0.977357661229711,0.0770828907951038,0.422076995072338
"No Tax Group","דגים",290,0.274003086111383,0.263813655741017,2118.46015680685,2140.47944234473,9.14209273188392,285,26.890913049296,6.10602312648986e-19,0.277767737823992,0.262455393042875,2120.95245143285,2150.31149881669,9.1183587961966,283,18.1401177804288,8.23422814583874e-18,NA,3.30248694615169e-20,0.000138893065950145,0.00821321926297166,NA,6.20682590592423e-17,0.000101847639281869,0.822580007750113
"No Tax Group","משקאות אלכוהול משני",290,0.225022514199589,0.214145637205899,2200.62389699888,2222.64318253676,10.5333977180545,285,20.6881547276972,5.53442566498723e-15,0.228039212635519,0.211672552832738,2203.49283227498,2232.85187965883,10.512876432953,283,13.9331552915139,6.93434884637272e-14,NA,2.33533403921636e-15,0.00303506057786571,0.0790553290306172,NA,4.79063904472744e-11,0.00222876263798359,0.707028254875688
"No Tax Group","תבלינים",290,0.360566067916077,0.351591556588583,2051.16610193663,2073.18538747451,8.1406097968296,285,40.1766797944166,1.10931586796216e-26,0.368614166927883,0.355227894848615,2051.49291399822,2080.85196138207,8.08921754958953,283,27.536730521023,7.85124213286622e-26,NA,5.69504264888593e-25,5.3806100212549e-06,0.000664423511325868,NA,2.48750607829556e-20,1.8130159403673e-05,0.00698090875867568
"No Tax Group","מחלבות",290,0.392082599836936,0.38355042579956,2018.46316153722,2040.4824470751,7.69430704669842,285,45.9534226703963,8.96909389524997e-30,0.394621721473445,0.381786846310338,2021.24936614919,2050.60841353304,7.67822161774558,283,30.7460506205588,2.33423775761095e-28,NA,1.19379669503521e-20,0.0421945573722406,0.492663514865391,NA,9.30506048231614e-15,0.0652237741076052,0.473062601583464
"No Tax Group","נקניקים",290,0.223613214978873,0.212716558346997,2176.57925677504,2198.59854231293,10.1056499469754,285,20.521268360861,7.12633562803588e-15,0.240106725653378,0.223995914183131,2174.3521345138,2203.71118189765,9.99773183172594,283,14.9034532553999,8.24555917419562e-15,NA,4.17779622404724e-14,0.0504385267043451,0.92252747819133,NA,6.06286186529513e-08,0.0397441539554276,0.279118967720283
"No Tax Group","מזון תינוקות משני",290,0.331408906524176,0.322025171878901,2191.86460553576,2213.88389107364,10.3755151481626,285,35.3173783202683,5.87033382069044e-24,0.364446768988996,0.350972142183109,2181.1683326044,2210.52737998824,10.1159189439075,283,27.0468914827215,1.94773956064374e-25,NA,1.01795426940111e-24,8.38146441612452e-12,3.81498217432048e-14,NA,2.09538079228249e-25,1.52744804960024e-11,2.68881710160976e-05
"No Tax Group","נס קפה מגורען",290,0.208903117770757,0.197800003634206,2230.830124507,2252.84941004488,11.0965100279022,285,18.814822148235,9.67915532530907e-14,0.222369305349267,0.205882435498015,2229.85119715084,2259.21024453468,11.0016613088185,283,13.4876606266396,1.86005465282191e-13,NA,1.59614436684672e-15,0.000459069850396573,0.00652160013125093,NA,4.02011357753911e-15,0.000464566846936435,0.249026902744322
"No Tax Group","תוספים משני",290,0.257267353788862,0.246843035947303,2167.97927068812,2189.998556226,9.95691322021267,285,24.6795385270377,1.47747577839562e-17,0.261397592674219,0.245738177677913,2170.36211813682,2199.72116552066,9.92919008068258,283,16.6926793073609,1.74410637898268e-16,NA,1.56885367132916e-19,1.3248702356858e-05,0.000188358288642734,NA,3.25450876708748e-15,3.4885170812841e-05,0.0200298586848472
"No Tax Group","קייטירינג משני",290,0.40834921474699,0.400045344076773,2286.70289814889,2308.72218368677,12.218644407757,285,49.1757676587569,1.95691765347235e-31,0.42024446823847,0.407952831522678,2284.81298268247,2314.17203006631,12.0951916419512,283,34.1894637756862,5.8103485123696e-31,NA,7.737898752518e-15,7.56548343525113e-05,0.000265732200070268,NA,6.29896990610769e-15,6.62532840900129e-05,0.198102038458329
"No Tax Group","מזון מוכן",290,0.378697914794706,0.369977885528666,2044.7971396932,2066.81642523108,8.05170702253039,285,43.4285141988653,1.93077871962489e-28,0.382813242259191,0.369728010646311,2046.86987266295,2076.22892004679,8.0249966153174,283,29.2553661703932,3.38364726767965e-27,NA,1.33517289798384e-19,0.0339149981097533,0.702139510880826,NA,5.17631010593608e-13,0.0300874311628364,0.41745231972606
"No Tax Group","מיצים",290,0.22436983556308,0.213483798167474,2675.92551798051,2697.9448035184,23.9037774272064,285,20.6107904473713,6.22225685693376e-15,0.224805361764867,0.208370139752815,2679.76263355718,2709.12168094102,23.8970653473279,283,13.6782674185973,1.21865272465476e-13,NA,0.000225746248452416,0.169687199376045,0.387165931381805,NA,0.00379479274411512,0.185951815771794,0.69771952862128
"No Tax Group","מיונז",290,0.26906021269224,0.25880140865985,2115.92889245361,2137.9481779915,9.10228130056018,285,26.2272494769127,1.57751915014684e-18,0.27704875398465,0.261721165729908,2116.7419957247,2146.10104310854,9.05240460782576,283,18.0751693860859,9.43136238687979e-18,NA,2.06614231416877e-15,0.122232237107656,0.398784429416246,NA,1.2891793253977e-09,0.103727766795357,0.243811996636643
"No Tax Group","דגני בוקר",290,0.137391210303644,0.125284420272818,2504.19217888355,2526.21146442143,17.7776941502113,285,11.3482772852112,1.46854129846966e-08,0.141008641238246,0.122796810310436,2506.9734795057,2536.33252688954,17.7403787731007,283,7.74269439449463,1.01069849852566e-07,NA,1.54315402049862e-06,0.0934805498938046,0.363293263096383,NA,4.47867689802188e-06,0.100991371875591,0.560457096701804
"No Tax Group","חנויות למזון בע""ח",290,0.355584595724997,0.34654016899833,2048.46800948152,2070.4872950194,8.10282857314197,285,39.3153271590544,3.30664735163317e-26,0.357760234207206,0.344143843413012,2051.48727155601,2080.84631893985,8.08913885524374,283,26.2742337242382,8.25873928796111e-25,NA,3.09961712540037e-20,0.0130851838063613,0.847593852961864,NA,4.25160923383686e-14,0.0201211966608845,0.472967747627949
"No Tax Group","אורז",290,0.148895310601198,0.13694998162718,2626.30628764071,2648.3255731786,21.9438320637225,285,12.4647308521225,2.34030208718128e-09,0.190398219410671,0.173233517348706,2615.80842134418,2645.16746872802,21.4021156535721,283,11.0924278629092,4.1235566766426e-11,NA,9.97072591088273e-06,0.0340915825010487,0.0591827723011116,NA,0.0678654080406913,0.0337891696275339,0.996581116153739
"No Tax Group","עוף",290,0.309299473755854,0.299605431282252,2110.931023315,2132.95030885288,9.02418376626447,285,31.9061397345958,5.65890045158732e-22,0.316884552345778,0.302401539321307,2111.72870919953,2141.08775658337,8.97449645478696,283,21.8797395134808,4.03173118886526e-21,NA,1.46855591403414e-18,0.00327697044934468,0.206765771801538,NA,6.92575503825312e-17,0.00303465298001371,0.688810461278707
"No Tax Group","ירקות/פירות קפואים",290,0.335667490070493,0.326343525018851,2061.11316638654,2083.13245192442,8.28142621658986,285,36.0005092480879,2.39135781671546e-24,0.340089869317147,0.326098841811503,2063.17621811145,2092.53526549529,8.25381597600647,283,24.3077121519463,3.48134960055224e-23,NA,7.29619589550031e-22,0.000562889136465153,0.078347493240928,NA,9.00326553576085e-19,0.000652785834761693,0.418065193740928
"No Tax Group","סדנאות בישול",290,0.426588264567022,0.418540380560945,2012.43031434082,2034.4495998787,7.61468980011288,285,53.0062640372189,2.35720401886401e-33,0.427615802922361,0.415480448920715,2015.91017599074,2045.26922337458,7.60786408155309,283,35.2371923278347,9.83337333599534e-32,NA,7.10959000874286e-23,0.00407764628122032,0.572685993312797,NA,4.50683547244456e-17,0.00644637573403392,0.395518263800832
"No Tax Group","תירוש",290,0.299516651697473,0.289685306458139,2079.67500975094,2101.69429528882,8.55074471357921,285,30.4654799934349,4.06895182071318e-21,0.313498566833921,0.298943766130753,2077.82794811969,2107.18699550354,8.46497649975685,283,21.5391865012408,7.94725300604687e-21,NA,8.57962715845828e-15,0.585742599064587,0.0107459263334862,NA,4.48870053926692e-08,0.63646940944395,0.402537286604592
"No Tax Group","ביצים",290,0.443729936435176,0.435922637297424,2009.52228212111,2031.541567659,7.57660644976078,285,56.8352676906583,3.24308828563854e-35,0.44523002418258,0.433468116568076,2012.73918575074,2042.09823313458,7.56638367493164,283,37.8535556284736,1.27756235260651e-33,NA,1.22228258029624e-21,0.0230192415625213,0.707263008044797,NA,3.75148367026823e-15,0.0323655245682968,0.690822567860129
"No Tax Group","קיטניות משני",290,0.256034415540735,0.24559279330271,2174.44845464047,2196.46774017835,10.0685919561466,285,24.5205591338429,1.86267429596534e-17,0.258755148775122,0.243039710233252,2177.38596073172,2206.74500811556,10.0501643268151,283,16.4650288368173,2.83431472307782e-16,NA,8.35546418430235e-14,0.0771009004784448,0.841028238175963,NA,3.34629496347445e-09,0.0733184074700675,0.594745645694785
"No Tax Group","ופלות",290,0.384249353080588,0.37560723873786,2033.68944194917,2055.70872748705,7.8989743223639,285,44.4624241061903,5.45108448245615e-29,0.387373824169132,0.374385283338795,2036.21416408168,2065.57321146553,7.87890816006008,283,29.8242758158306,1.21256694470288e-27,NA,2.04948964080384e-21,0.0070408072049408,0.668648419501856,NA,4.77383173200597e-17,0.0116668791869188,0.25769529357995
"No Tax Group","חטיפי בוטנים",290,0.212768608020637,0.201719746378821,2211.0876343322,2233.10691987009,10.7251545054874,285,19.2570614890669,4.90238870419184e-14,0.229532031275604,0.213197021337985,2208.84563340339,2238.20468078723,10.6103485190098,283,14.051539126829,5.34007460767964e-14,NA,1.6991218145684e-10,0.566576598224943,0.0671639144766489,NA,1.05664423829374e-07,0.84773546910879,0.0789656539759721
"No Tax Group","מסטיקים",290,0.279478157000519,0.269365569730351,2093.50025172596,2115.51953726385,8.75701421887324,285,27.6366620661926,2.11666448010748e-19,0.290425410634193,0.275381426407356,2093.06031957302,2122.41936695686,8.69023471607651,283,19.3050860899006,7.358994636047e-19,NA,1.41885365059085e-18,0.00873596349706516,0.49942054976264,NA,4.07530666221554e-13,0.00408237639544201,0.0992251812563123
"No Tax Group","פריכיות",290,0.397839959345746,0.389388590354107,2035.82784824718,2057.84713378506,7.92815086187676,285,47.0740254909409,2.34459274216187e-30,0.401957884105916,0.389278545959752,2037.83784537979,2067.19689276363,7.90099567558679,283,31.701803317511,4.31132498055977e-29,NA,6.05385805895089e-22,0.00297843889182385,0.386859343476006,NA,1.21690665314253e-16,0.00630096693339115,0.111650162763291
"No Tax Group","שמרים",290,0.443900444853813,0.436095538816673,2009.51770672189,2031.53699225977,7.57654668103227,285,56.8745405443093,3.10563539202919e-35,0.445383075286178,0.433624412571397,2012.74349820234,2042.10254558619,7.56643993318111,283,37.8770176583371,1.22947557258723e-33,NA,1.19103429859862e-21,0.022729928528005,0.712743663009895,NA,3.62811009916203e-15,0.0319394877898082,0.691210992838851
"No Tax Group","ליקר",290,0.347370165433577,0.338210448457206,2090.50108337594,2112.52036891382,8.71184874974912,285,37.9236789007434,1.96485316781409e-25,0.353545368562017,0.339839616658738,2091.74403032427,2121.10307770812,8.6705349017749,283,25.7954011612773,2.03612515471265e-24,NA,4.69945394466241e-21,0.000245697996847417,0.0233355669891668,NA,1.62211400445044e-17,0.000525010126590613,0.0512348798917949
"No Tax Group","עוגות",290,0.370556667936376,0.361722375556536,2048.91732375174,2070.93660928962,8.10910810256611,285,41.9452574132568,1.20819768085154e-27,0.372749207279461,0.359450603900227,2051.90540360012,2081.26445098397,8.09497255808369,283,28.0291995068831,3.16707258702402e-26,NA,5.43712992223695e-22,0.00111675656854983,0.163472963171985,NA,2.69474782968881e-16,0.000801360980208734,0.628001834098236
"No Tax Group","חנויות ממתקים",290,0.211735230583861,0.200671865399073,2204.77537993482,2226.7946654727,10.6090634006594,285,19.1384110573332,5.88227148761534e-14,0.218955391919229,0.20239614227794,2206.10686652179,2235.46591390564,10.560364433013,283,13.2225430899532,3.35513402008746e-13,NA,6.8182256846232e-15,0.00507205404151984,0.126579077088839,NA,9.45179286424548e-13,0.00865000578663504,0.103705651050387
"No Tax Group","דייסות ומחיות",290,0.44146558896863,0.433626509515558,2009.93880906162,2031.9580945995,7.58204954315001,285,56.3159987867753,5.7567412338229e-35,0.44270297098096,0.430887486266775,2013.29562781078,2042.65467519462,7.57364621697984,283,37.4680329829796,2.40328857223436e-33,NA,6.35255059822853e-22,0.0161045571154446,0.866288462973452,NA,1.79831295787758e-15,0.0226172495852857,0.674417078822744
"No Tax Group","מאפים משני",290,0.35748862039431,0.348470916820896,2055.17207872832,2077.1913642662,8.19703044117757,285,39.6429775589752,2.18040490361952e-26,0.358648856009395,0.345051305253411,2058.64792849605,2088.0069758799,8.18962607114957,283,26.3759895032234,6.82244015114246e-25,NA,1.5655567754824e-21,0.00143575527738018,0.186682791973555,NA,1.61894907263129e-15,0.0013169965838529,0.902489809226694
"No Tax Group","מים משני",290,0.43810115509612,0.430214855518522,2012.25206204853,2034.27134758641,7.61234992535905,285,55.552182717048,1.34454566185913e-34,0.440468534092644,0.428605676158213,2015.02765974332,2044.38670712717,7.59629691214234,283,37.13005217859,4.1915773451931e-33,NA,2.25180971966001e-21,0.0266516121981187,0.656987503339379,NA,1.44829448808599e-14,0.0378849569953981,0.698084618719218
